"BIZ_UNIT","PD_S_C","PD_S_NM","PD_M_NM","PD_H_NM","cnt.x","cnt.y","percent"
"A02",559,"달러존","SPORTS/OUTDOOR","아동",129,13538,0.009528734
"A02",1539,"물놀이 용품","SPORTS/OUTDOOR","아동",440,13538,0.032501108
"A02",1546,"스케이트류","SPORTS/OUTDOOR","아동",22,13538,0.001625055
"A02",1545,"스포츠놀이","SPORTS/OUTDOOR","아동",263,13538,0.019426799
"A02",1544,"스포츠용품","SPORTS/OUTDOOR","아동",73,13538,0.005392229
"A02",1542,"아동자전거","SPORTS/OUTDOOR","아동",9,13538,0.000664795
"A02",1540,"아웃도어용품","SPORTS/OUTDOOR","아동",99,13538,0.007312749
"A02",1547,"자전거용품","SPORTS/OUTDOOR","아동",1,13538,7.39e-05
"A02",1543,"전동승용물","SPORTS/OUTDOOR","아동",3,13538,0.000221598
"A02",1537,"카드,포장지","SPORTS/OUTDOOR","아동",27,13538,0.001994386
"A02",1536,"캔디류","SPORTS/OUTDOOR","아동",200,13538,0.014773231
"A02",1548,"파티/팬시","SPORTS/OUTDOOR","아동",198,13538,0.014625499
"A02",1549,"프로모션","SPORTS/OUTDOOR","아동",736,13538,0.05436549
"A02",1535,"플레이세트","SPORTS/OUTDOOR","아동",10,13538,0.000738662
"A02",1538,"할로윈","SPORTS/OUTDOOR","아동",115,13538,0.008494608
"A02",557,"디즈니","GIRLS","아동",270,13538,0.019943862
"A02",1525,"바비와 바비액세서리","GIRLS","아동",92,13538,0.006795686
"A02",1528,"봉제인형","GIRLS","아동",336,13538,0.024819028
"A02",1524,"소꿉놀이","GIRLS","아동",216,13538,0.015955089
"A02",1523,"아기인형","GIRLS","아동",273,13538,0.02016546
"A02",1527,"여아드레스 및 소품","GIRLS","아동",168,13538,0.012409514
"A02",558,"취미/DIY","GIRLS","아동",383,13538,0.028290737
"A02",1529,"캐릭터봉제","GIRLS","아동",146,13538,0.010784459
"A02",1522,"콜렉션인형","GIRLS","아동",184,13538,0.013591372
"A02",1526,"패션인형","GIRLS","아동",402,13538,0.029694194
"A02",603,"과학교구","EDUCATION 2","아동",234,13538,0.01728468
"A02",604,"미술용품","EDUCATION 2","아동",153,13538,0.011301522
"A02",605,"아동서적","EDUCATION 2","아동",120,13538,0.008863939
"A02",606,"일반교육","EDUCATION 2","아동",366,13538,0.027035013
"A02",607,"전자지능개발","EDUCATION 2","아동",141,13538,0.010415128
"A02",608,"창작용품","EDUCATION 2","아동",449,13538,0.033165903
"A02",609,"학용품","EDUCATION 2","아동",17,13538,0.001255725
"A02",600,"보드게임","EDUCATION 1","아동",618,13538,0.045649283
"A02",601,"블럭","EDUCATION 1","아동",1046,13538,0.077263998
"A02",602,"퍼즐","EDUCATION 1","아동",113,13538,0.008346875
"A02",612,"건전지","BOYS 2","아동",291,13538,0.021495051
"A02",613,"무선조종","BOYS 2","아동",264,13538,0.019500665
"A02",614,"미니기차","BOYS 2","아동",20,13538,0.001477323
"A02",615,"미니자동차","BOYS 2","아동",461,13538,0.034052297
"A02",616,"코스튬/롤플레잉","BOYS 2","아동",190,13538,0.014034569
"A02",617,"키덜트/콜렉션","BOYS 2","아동",123,13538,0.009085537
"A02",610,"액션피겨","BOYS 1","아동",1621,13538,0.119737036
"A02",611,"조립/프라모델","BOYS 1","아동",247,13538,0.01824494
"A02",228,"키덜트/콜렉션","BOYS 1","아동",56,13538,0.004136505
"A02",1324,"일반아동침구","아동침구","아동",76,13538,0.005613828
"A02",1325,"캐릭터침구","아동침구","아동",149,13538,0.011006057
"A02",320,"병행수입아동슈즈","아동슈즈","아동",13,13538,0.00096026
"A02",316,"아동구두","아동슈즈","아동",7,13538,0.000517063
"A02",319,"아동시즌슈즈","아동슈즈","아동",189,13538,0.013960703
"A02",318,"아동실내화","아동슈즈","아동",335,13538,0.024745162
"A02",317,"아동운동화","아동슈즈","아동",50,13538,0.003693308
"A02",341,"여성벨트","지갑/벨트","여성",1,13538,7.39e-05
"A02",328,"드레스화브랜드","드레스화브랜드","여성",242,13538,0.017875609
"A02",282,"면타이즈","여성양말","여성",8,13538,0.000590929
"A02",281,"반장","여성양말","여성",2,13538,0.000147732
"A02",285,"수면양말","여성양말","여성",15,13538,0.001107992
"A02",279,"스니커즈","여성양말","여성",82,13538,0.006057025
"A02",278,"스포츠양말","여성양말","여성",204,13538,0.015068696
"A02",283,"여성묶음양말","여성양말","여성",337,13538,0.024892894
"A02",284,"여성양말기획","여성양말","여성",73,13538,0.005392229
"A02",280,"정장양말","여성양말","여성",41,13538,0.003028512
"A02",267,"캐주얼양말","여성양말","여성",216,13538,0.015955089
"A02",129,"덧신기획","덧신","여성",364,13538,0.02688728
"A02",299,"성인실내덧신","덧신","여성",23,13538,0.001698922
"A02",295,"여성면덧신","덧신","여성",76,13538,0.005613828
"A02",294,"여성스타킹덧신","덧신","여성",232,13538,0.017136948
"A02",296,"여성양말덧신","덧신","여성",127,13538,0.009381002
"A02",388,"SPA","이지캐주얼브랜드","여성",2274,13538,0.167971635
"A02",390,"스타일리쉬","이지캐주얼브랜드","여성",290,13538,0.021421185
"A02",389,"유니섹스","이지캐주얼브랜드","여성",628,13538,0.046387945
"A02",391,"진캐주얼","이지캐주얼브랜드","여성",214,13538,0.015807357
"A02",386,"마담","여성캐주얼브랜드","여성",30,13538,0.002215985
"A02",385,"미시","여성캐주얼브랜드","여성",564,13538,0.041660511
"A02",384,"영컨셉","여성캐주얼브랜드","여성",214,13538,0.015807357
"A02",394,"SPICY 편집","스트리트편집샵","여성",53,13538,0.003914906
"A02",393,"여성편집","스트리트편집샵","여성",458,13538,0.033830699
"A02",140,"이지편집","스트리트편집샵","여성",29,13538,0.002142118
"A02",412,"여성이지캐주얼상의","여성이지캐주얼","여성",133,13538,0.009824199
"A02",415,"여성이지캐주얼아우터","여성이지캐주얼","여성",29,13538,0.002142118
"A02",414,"여성이지캐주얼원피스","여성이지캐주얼","여성",9,13538,0.000664795
"A02",413,"여성이지캐주얼하의","여성이지캐주얼","여성",56,13538,0.004136505
"A02",411,"여성베이직상의","여성베이직","여성",68,13538,0.005022899
"A02",407,"미시캐주얼상의","미시캐주얼","여성",170,13538,0.012557246
"A02",410,"미시캐주얼아우터","미시캐주얼","여성",22,13538,0.001625055
"A02",409,"미시캐주얼원피스","미시캐주얼","여성",57,13538,0.004210371
"A02",408,"미시캐주얼하의","미시캐주얼","여성",120,13538,0.008863939
"A02",402,"마담/어덜트상의","마담/어덜트","여성",21,13538,0.001551189
"A02",405,"마담/어덜트아우터","마담/어덜트","여성",37,13538,0.002733048
"A02",404,"마담/어덜트원피스","마담/어덜트","여성",1,13538,7.39e-05
"A02",406,"마담/어덜트특정","마담/어덜트","여성",15,13538,0.001107992
"A02",403,"마담/어덜트하의","마담/어덜트","여성",20,13538,0.001477323
"A02",225,"매쉬형생리대","여성위생용품","여성",220,13538,0.016250554
"A02",224,"부직포생리대","여성위생용품","여성",284,13538,0.020977988
"A02",226,"순면생리대","여성위생용품","여성",342,13538,0.025262225
"A02",227,"오버나이트","여성위생용품","여성",290,13538,0.021421185
"A02",505,"일반생리대","여성위생용품","여성",2404,13538,0.177574235
"A02",506,"탐폰형생리대","여성위생용품","여성",197,13538,0.014551632
"A02",507,"팬티라이너","여성위생용품","여성",1423,13538,0.105111538
"A02",517,"미용티슈","미용티슈","생필품",1398,13538,0.103264884
"A02",518,"여행용미용티슈","미용티슈","생필품",549,13538,0.040552519
"A02",515,"기능성물티슈","물티슈","생필품",361,13538,0.026665682
"A02",516,"온라인물티슈","물티슈","생필품",3,13538,0.000221598
"A02",513,"유아물티슈","물티슈","생필품",1659,13538,0.12254395
"A02",514,"일반물티슈","물티슈","생필품",1824,13538,0.134731866
"A02",594,"유아서적","서적","유아",612,13538,0.045206087
"A02",377,"유아브랜드","유아브랜드","유아",824,13538,0.060865711
"A02",428,"유아토들러내의","유아토들러","유아",246,13538,0.018171074
"A02",429,"유아토들러상의","유아토들러","유아",78,13538,0.00576156
"A02",430,"유아토들러상하복","유아토들러","유아",33,13538,0.002437583
"A02",431,"유아토들러아우터","유아토들러","유아",131,13538,0.009676466
"A02",432,"유아토들러하의","유아토들러","유아",39,13538,0.00288078
"A02",427,"유아용품","유아용품","유아",18,13538,0.001329591
"A02",1541,"유아동승용물","SPORTS/OUTDOOR","유아",123,13538,0.009085537
"A02",1575,"기저귀","BABY/INFANT","유아",10,13538,0.000738662
"A02",1517,"미취학","BABY/INFANT","유아",613,13538,0.045279953
"A02",1520,"발육기 액세서리","BABY/INFANT","유아",53,13538,0.003914906
"A02",1576,"베이비푸드","BABY/INFANT","유아",109,13538,0.008051411
"A02",1578,"스킨케어 및 물티슈","BABY/INFANT","유아",261,13538,0.019279066
"A02",1518,"신생아/유아","BABY/INFANT","유아",375,13538,0.027699808
"A02",1519,"아동방꾸미기","BABY/INFANT","유아",25,13538,0.001846654
"A02",1521,"유모차/카시트","BABY/INFANT","유아",31,13538,0.002289851
"A02",1577,"유아동가구","BABY/INFANT","유아",43,13538,0.003176245
"A02",1516,"유아용품","BABY/INFANT","유아",290,13538,0.021421185
"A02",544,"유아잡화","BABY/INFANT","유아",60,13538,0.004431969
"A02",501,"수유용품","유아위생용품","유아",251,13538,0.018540405
"A02",499,"온라인유아기저귀","유아위생용품","유아",1,13538,7.39e-05
"A02",498,"유아기저귀","유아위생용품","유아",554,13538,0.04092185
"A02",500,"유아세제","유아위생용품","유아",242,13538,0.017875609
"A02",502,"유아용품","유아위생용품","유아",179,13538,0.013222042
"A02",1250,"유아과자","이유식/유아간식","유아",446,13538,0.032944305
"A02",1252,"유아음료","이유식/유아간식","유아",255,13538,0.018835869
"A02",138,"이유식","이유식/유아간식","유아",60,13538,0.004431969
"A02",44,"분유","분유","유아",285,13538,0.021051854
"A02",1557,"온라인분유","분유","유아",1,13538,7.39e-05
"A02",45,"이유식","분유","유아",151,13538,0.011153789
"A02",1254,"유아두유","두유","유아",89,13538,0.006574088
"A02",729,"유아안전용품","안전용품","유아",316,13538,0.023341705
"A02",530,"유아그릇","유아식기","유아",283,13538,0.020904122
"A02",531,"유아물병","유아식기","유아",332,13538,0.024523563
"A02",529,"유아수저","유아식기","유아",590,13538,0.043581031
"A02",54,"사이다","탄산음료","음료",2110,13538,0.155857586
"A02",1564,"온라인 탄산음료","탄산음료","음료",1,13538,7.39e-05
"A02",55,"콜라","탄산음료","음료",2069,13538,0.152829074
"A02",1582,"혼합탄산","탄산음료","음료",2392,13538,0.176687842
"A02",58,"차음료","커피차음료","음료",1635,13538,0.120771163
"A02",57,"커피음료","커피차음료","음료",1914,13538,0.14137982
"A02",1189,"혼합음료","커피차음료","음료",272,13538,0.020091594
"A02",1565,"온라인 이온음료","이온음료","음료",1,13538,7.39e-05
"A02",56,"이온음료","이온음료","음료",1318,13538,0.097355592
"A02",130,"수입과채혼합음료","수입음료","음료",643,13538,0.047495937
"A02",132,"수입커피/수입혼합차음료","수입음료","음료",141,13538,0.010415128
"A02",131,"수입탄산/이온음료","수입음료","음료",110,13538,0.008125277
"A02",1183,"국내생수","생수","음료",4121,13538,0.304402423
"A02",1184,"수입생수","생수","음료",362,13538,0.026739548
"A02",1562,"온라인 생수","생수","음료",5,13538,0.000369331
"A02",1185,"탄산수","생수","음료",2520,13538,0.186142709
"A02",1190,"기능성건강음료","기능성음료","음료",117,13538,0.00864234
"A02",1583,"기능성음료선물세트","기능성음료","음료",47,13538,0.003471709
"A02",1191,"비타민음료","기능성음료","음료",722,13538,0.053331364
"A02",1192,"에너지음료","기능성음료","음료",143,13538,0.01056286
"A02",59,"의약외품음료","기능성음료","음료",165,13538,0.012187915
"A02",1186,"과일음료","과채음료","음료",1462,13538,0.107992318
"A02",1187,"과채혼합음료","과채음료","음료",2259,13538,0.166863643
"A02",1188,"어린이음료","과채음료","음료",1297,13538,0.095804402
"A02",1563,"온라인과채음료","과채음료","음료",22,13538,0.001625055
"A02",53,"채소음료","과채음료","음료",83,13538,0.006130891
"A02",1423,"남성홈웨어","홈웨어","남성",91,13538,0.00672182
"A02",1430,"아동홈웨어","홈웨어","아동",40,13538,0.002954646
"A02",1424,"여성홈웨어","홈웨어","여성",124,13538,0.009159403
"A02",1425,"홈웨어 기획","홈웨어","가정",280,13538,0.020682523
"A02",1553,"남아내의","아동내의","아동",350,13538,0.025853154
"A02",1555,"남주니어내의","아동내의","아동",92,13538,0.006795686
"A02",1551,"아동내의 기획","아동내의","아동",196,13538,0.014477766
"A02",1554,"여아내의","아동내의","아동",360,13538,0.026591816
"A02",1556,"여주니어내의","아동내의","아동",18,13538,0.001329591
"A02",1552,"주니어내의 기획","아동내의","아동",27,13538,0.001994386
"A02",1428,"삭스","스타킹","여성",84,13538,0.006204757
"A02",139,"스타킹기획","스타킹","여성",423,13538,0.031245383
"A02",1426,"일반스타킹","스타킹","여성",356,13538,0.026296351
"A02",1427,"타이즈","스타킹","여성",183,13538,0.013517506
"A02",103,"남성내의","성인내의","남성",1207,13538,0.089156449
"A02",1422,"내의기획","성인내의","여성",803,13538,0.059314522
"A02",104,"여성내의","성인내의","여성",707,13538,0.052223371
"A02",1471,"SHOP 기획","란제리브랜드","여성",168,13538,0.012409514
"A02",1467,"내의","란제리브랜드","여성",317,13538,0.023415571
"A02",1468,"란제리","란제리브랜드","여성",663,13538,0.04897326
"A02",1470,"양말","란제리브랜드","여성",19,13538,0.001403457
"A02",1469,"홈웨어","란제리브랜드","여성",167,13538,0.012335648
"A02",107,"기능성란제리","란제리","여성",118,13538,0.008716206
"A02",1429,"란제리 기획","란제리","여성",455,13538,0.0336091
"A02",108,"란쥬","란제리","여성",207,13538,0.015290294
"A02",106,"브라","란제리","여성",339,13538,0.025040626
"A02",180,"심리스란제리","란제리","여성",104,13538,0.00768208
"A02",109,"쥬니어란제리","란제리","여성",187,13538,0.013812971
"A02",105,"팬티","란제리","여성",306,13538,0.022603043
"A02",374,"가죽장갑","장갑","잡화",9,13538,0.000664795
"A02",376,"모장갑","장갑","잡화",22,13538,0.001625055
"A02",375,"캐주얼장갑","장갑","잡화",113,13538,0.008346875
"A02",366,"양산","우산/양산","잡화",4,13538,0.000295465
"A02",365,"우산","우산/양산","잡화",241,13538,0.017801743
"A02",367,"우의","우산/양산","잡화",58,13538,0.004284237
"A02",368,"장화","우산/양산","잡화",54,13538,0.003988772
"A02",370,"머플러","시즌잡화","잡화",29,13538,0.002142118
"A02",369,"스카프","시즌잡화","잡화",26,13538,0.00192052
"A02",372,"시즌소품","시즌잡화","잡화",152,13538,0.011227655
"A02",371,"워머","시즌잡화","잡화",25,13538,0.001846654
"A02",363,"벙거지","모자","잡화",40,13538,0.002954646
"A02",361,"시즌모","모자","잡화",275,13538,0.020313192
"A02",360,"아동모","모자","잡화",122,13538,0.009011671
"A02",362,"야구모","모자","잡화",169,13538,0.01248338
"A02",364,"헤드웨어","모자","잡화",31,13538,0.002289851
"A02",343,"서류가방","가방","잡화",6,13538,0.000443197
"A02",346,"아동가방","가방","아동",8,13538,0.000590929
"A02",347,"온라인가방","가방","잡화",1,13538,7.39e-05
"A02",345,"캐주얼가방","가방","잡화",127,13538,0.009381002
"A02",344,"학생가방","가방","잡화",23,13538,0.001698922
"A02",348,"여행가방","TRAVEL","잡화",46,13538,0.003397843
"A02",349,"여행용품","TRAVEL","잡화",121,13538,0.008937805
"A02",330,"캐주얼화브랜드","캐주얼화브랜드","잡화",173,13538,0.012778845
"A02",357,"명품브랜드","피혁브랜드","잡화",39,13538,0.00288078
"A02",356,"피혁브랜드","피혁브랜드","잡화",190,13538,0.014034569
"A02",335,"준보석브랜드","준보석","잡화",169,13538,0.01248338
"A02",354,"멀티샵브랜드","잡화멀티샵","잡화",310,13538,0.022898508
"A02",355,"캐릭터브랜드","잡화멀티샵","잡화",41,13538,0.003028512
"A02",339,"선글라스브랜드","액세서리","잡화",35,13538,0.002585315
"A02",340,"선글라스편집","액세서리","잡화",29,13538,0.002142118
"A02",337,"액세서리브랜드","액세서리","잡화",571,13538,0.042177574
"A02",338,"액세서리편집","액세서리","잡화",449,13538,0.033165903
"A02",336,"시계브랜드","시계","잡화",150,13538,0.011079923
"A02",358,"여행가방브랜드","가방브랜드","잡화",187,13538,0.013812971
"A02",359,"캐주얼가방브랜드","가방브랜드","잡화",5,13538,0.000369331
"A02",324,"드레스화","캐주얼슈즈","잡화",6,13538,0.000443197
"A02",321,"캐주얼단화","캐주얼슈즈","잡화",113,13538,0.008346875
"A02",323,"캐주얼부츠","캐주얼슈즈","잡화",38,13538,0.002806914
"A02",322,"캐주얼샌들","캐주얼슈즈","잡화",100,13538,0.007386615
"A02",307,"바캉스슈즈","시즌슈즈","잡화",130,13538,0.0096026
"A02",308,"방한슈즈","시즌슈즈","잡화",93,13538,0.006869552
"A02",309,"병행수입시즌슈즈","시즌슈즈","잡화",20,13538,0.001477323
"A02",326,"슈케어용품","슈즈용품","잡화",86,13538,0.006352489
"A02",327,"풋케어용품","슈즈용품","잡화",43,13538,0.003176245
"A02",717,"등기구","조명기구","가정",73,13538,0.005392229
"A02",718,"랜턴류","조명기구","가정",85,13538,0.006278623
"A02",719,"방등,거실등","조명기구","가정",9,13538,0.000664795
"A02",720,"장식스탠드","조명기구","가정",26,13538,0.00192052
"A02",721,"학습용스탠드","조명기구","가정",81,13538,0.005983159
"A02",725,"멀티탭","전기용품","가정",758,13538,0.055990545
"A02",726,"전기재료","전기용품","가정",348,13538,0.025705422
"A02",722,"LED램프","전구","가정",348,13538,0.025705422
"A02",723,"특수램프","전구","가정",213,13538,0.015733491
"A02",724,"형광램프","전구","가정",943,13538,0.069655784
"A02",727,"도어락","안전용품","가정",125,13538,0.009233269
"A02",728,"보안용품","안전용품","가정",7,13538,0.000517063
"A02",730,"화재안전용품","안전용품","가정",42,13538,0.003102378
"A02",731,"가정보수용품","보수용품","가정",535,13538,0.039518393
"A02",732,"에너지절약용품","보수용품","가정",382,13538,0.028216871
"A02",733,"접착제","보수용품","가정",393,13538,0.029029399
"A02",734,"페인트","보수용품","가정",117,13538,0.00864234
"A02",735,"포장/이사용품","보수용품","가정",191,13538,0.014108436
"A02",736,"공구함","공구","가정",7,13538,0.000517063
"A02",737,"수공구","공구","가정",256,13538,0.018909736
"A02",738,"전동공구","공구","가정",72,13538,0.005318363
"A02",739,"철물공구","공구","가정",190,13538,0.014034569
"A02",1466,"과실주","전통주","주류",453,13538,0.033461368
"A02",68,"막걸리","전통주","주류",1114,13538,0.082286896
"A02",67,"민속주","전통주","주류",940,13538,0.069434185
"A02",64,"레드와인","와인","주류",1385,13538,0.102304624
"A02",65,"화이트와인","와인","주류",770,13538,0.056876939
"A02",1196,"동양전통주","양주","주류",176,13538,0.013000443
"A02",1459,"리큐르","양주","주류",265,13538,0.019574531
"A02",1458,"브랜디","양주","주류",8,13538,0.000590929
"A02",1457,"위스키","양주","주류",137,13538,0.010119663
"A02",60,"병소주","소주","주류",2494,13538,0.184222189
"A02",61,"페트소주","소주","주류",993,13538,0.073349091
"A02",62,"국산맥주","맥주","주류",3594,13538,0.265474959
"A02",1193,"무알콜맥주","맥주","주류",214,13538,0.015807357
"A02",63,"수입맥주","맥주","주류",2908,13538,0.214802777
"A02",542,"즉석김","즉석구이김","채소",139,13538,0.010267395
"A02",543,"즉석김자반","즉석구이김","채소",55,13538,0.004062638
"A02",830,"식탁김","조미김","채소",2710,13538,0.200177279
"A02",831,"외국인특화김","조미김","채소",19,13538,0.001403457
"A02",832,"전장김","조미김","채소",730,13538,0.053922293
"A02",828,"김밥김","마른김","채소",978,13538,0.072241099
"A02",829,"마른김","마른김","채소",279,13538,0.020608657
"A02",836,"김선물세트","김선물세트","채소",136,13538,0.010045797
"A02",833,"김가공품","김가공품","채소",82,13538,0.006057025
"A02",834,"김자반","김가공품","채소",1209,13538,0.089304181
"A02",835,"부각","김가공품","채소",26,13538,0.00192052
"A02",893,"국산콩나물","콩나물","채소",2715,13538,0.20054661
"A02",894,"수입콩나물","콩나물","채소",1069,13538,0.078962919
"A02",23,"숙주나물","콩나물","채소",921,13538,0.068030728
"A02",1052,"묵","묵/즉석참기름","채소",982,13538,0.072536564
"A02",1053,"즉석참기름","묵/즉석참기름","채소",411,13538,0.03035899
"A02",895,"가공두부","두부","채소",1542,13538,0.11390161
"A02",896,"겸용두부","두부","채소",1956,13538,0.144482198
"A02",897,"부침두부","두부","채소",3537,13538,0.261264589
"A02",898,"연두부","두부","채소",1405,13538,0.103781947
"A02",899,"찌개두부","두부","채소",2048,13538,0.151277884
"A02",16,"건나물","나물","채소",1910,13538,0.141084355
"A02",889,"삶은나물","나물","채소",621,13538,0.045870882
"A02",15,"생나물","나물","채소",1108,13538,0.081843699
"A02",1331,"해초","나물","채소",386,13538,0.028512336
"A02",1063,"가지","열매채소","채소",1246,13538,0.092037229
"A02",1064,"고추","열매채소","채소",3398,13538,0.250997193
"A02",1065,"구색 호박","열매채소","채소",278,13538,0.020534791
"A02",1067,"단호박","열매채소","채소",916,13538,0.067661398
"A02",1068,"애호박","열매채소","채소",2912,13538,0.215098242
"A02",1069,"여주","열매채소","채소",27,13538,0.001994386
"A02",1070,"오이","열매채소","채소",2700,13538,0.199438617
"A02",1071,"옥수수","열매채소","채소",452,13538,0.033387502
"A02",1072,"친환경열매채소","열매채소","채소",384,13538,0.028364603
"A02",1073,"콩류","열매채소","채소",68,13538,0.005022899
"A02",1074,"피망","열매채소","채소",401,13538,0.029620328
"A02",1075,"건버섯","버섯","채소",240,13538,0.017727877
"A02",1076,"느타리버섯","버섯","채소",2094,13538,0.154675728
"A02",1077,"버섯모둠","버섯","채소",214,13538,0.015807357
"A02",1078,"버섯선물세트","버섯","채소",24,13538,0.001772788
"A02",1079,"새송이버섯","버섯","채소",2391,13538,0.176613975
"A02",1080,"양송이버섯","버섯","채소",1368,13538,0.101048899
"A02",1081,"이색버섯","버섯","채소",1768,13538,0.130595361
"A02",1082,"팽이버섯","버섯","채소",1686,13538,0.124538337
"A02",1083,"표고버섯","버섯","채소",799,13538,0.059019057
"A02",1093,"온라인뿌리채소","온라인양념/뿌리채소","채소",1,13538,7.39e-05
"A02",1054,"건고추","양념채소","채소",173,13538,0.012778845
"A02",1056,"대파","양념채소","채소",2237,13538,0.165238588
"A02",1057,"마늘","양념채소","채소",1845,13538,0.136283055
"A02",1058,"마늘쫑","양념채소","채소",397,13538,0.029324863
"A02",1059,"생강","양념채소","채소",558,13538,0.041217314
"A02",1060,"양파","양념채소","채소",3042,13538,0.224700842
"A02",1061,"쪽파","양념채소","채소",936,13538,0.069138721
"A02",1062,"친환경양념채소","양념채소","채소",574,13538,0.042399173
"A02",1084,"감자","뿌리채소","채소",2545,13538,0.187989363
"A02",1085,"고구마","뿌리채소","채소",1918,13538,0.141675284
"A02",1087,"당근","뿌리채소","채소",2744,13538,0.202688728
"A02",1088,"마","뿌리채소","채소",134,13538,0.009898065
"A02",1089,"연근","뿌리채소","채소",655,13538,0.048382331
"A02",1090,"우엉","뿌리채소","채소",469,13538,0.034643226
"A02",1091,"친환경 뿌리채소","뿌리채소","채소",91,13538,0.00672182
"A02",1092,"친환경뿌리채소","뿌리채소","채소",224,13538,0.016546019
"A02",12,"근대","잎채소","채소",74,13538,0.005466095
"A02",10,"깻잎","잎채소","채소",1762,13538,0.130152164
"A02",7,"미나리","잎채소","채소",700,13538,0.051706308
"A02",8,"부추","잎채소","채소",1099,13538,0.081178904
"A02",6,"상추","잎채소","채소",1153,13538,0.085167676
"A02",5,"시금치","잎채소","채소",1922,13538,0.141970749
"A02",120,"쌈채소","잎채소","채소",1591,13538,0.117521052
"A02",9,"쑥갓","잎채소","채소",230,13538,0.016989216
"A02",11,"아욱","잎채소","채소",144,13538,0.010636726
"A02",13,"양배추","잎채소","채소",1623,13538,0.119884769
"A02",1352,"친환경잎채소","잎채소","채소",1081,13538,0.079849313
"A02",1314,"친환경채소(특약)","잎채소","채소",2975,13538,0.21975181
"A02",900,"온라인잎채소","온라인잎/샐러드채소","채소",2,13538,0.000147732
"A02",890,"구색샐러드채소","샐러드채소","채소",93,13538,0.006869552
"A02",22,"구색양채","샐러드채소","채소",390,13538,0.0288078
"A02",20,"브로콜리","샐러드채소","채소",1742,13538,0.128674841
"A02",121,"아스파라거스","샐러드채소","채소",403,13538,0.02976806
"A02",18,"양상추","샐러드채소","채소",1534,13538,0.113310681
"A02",891,"즙용샐러드채소","샐러드채소","채소",311,13538,0.022972374
"A02",892,"친환경샐러드채소","샐러드채소","채소",261,13538,0.019279066
"A02",17,"파프리카","샐러드채소","채소",3014,13538,0.22263259
"A02",1484,"향신채소","샐러드채소","채소",17,13538,0.001255725
"A02",1109,"간편구색","샐러드/간편채소","채소",649,13538,0.047939134
"A02",1110,"간편양념","샐러드/간편채소","채소",1089,13538,0.080440242
"A02",1111,"드레싱","샐러드/간편채소","채소",1631,13538,0.120475698
"A02",1112,"샐러드","샐러드/간편채소","채소",2243,13538,0.165681785
"A02",1592,"갓","김치채소","채소",35,13538,0.002585315
"A02",1591,"무우","김치채소","채소",2373,13538,0.175284385
"A02",1588,"배추","김치채소","채소",1212,13538,0.089525779
"A02",1589,"얼갈이","김치채소","채소",178,13538,0.013148176
"A02",1590,"열무","김치채소","채소",189,13538,0.013960703
"A02",1313,"친환경김치채소","김치채소","채소",90,13538,0.006647954
"A02",1094,"Local근대","LOCAL잎채소","채소",69,13538,0.005096765
"A02",1096,"Local깻잎","LOCAL잎채소","채소",169,13538,0.01248338
"A02",1097,"Local미나리","LOCAL잎채소","채소",6,13538,0.000443197
"A02",1098,"Local부추","LOCAL잎채소","채소",306,13538,0.022603043
"A02",1099,"Local상추","LOCAL잎채소","채소",882,13538,0.065149948
"A02",1100,"Local시금치","LOCAL잎채소","채소",754,13538,0.055695081
"A02",1101,"Local쌈채소","LOCAL잎채소","채소",109,13538,0.008051411
"A02",1102,"Local쑥갓","LOCAL잎채소","채소",200,13538,0.014773231
"A02",1103,"Local아욱","LOCAL잎채소","채소",116,13538,0.008568474
"A02",1104,"Local양배추","LOCAL잎채소","채소",87,13538,0.006426355
"A02",1105,"Local갓","LOCAL김치채소","채소",1,13538,7.39e-05
"A02",1106,"Local배추","LOCAL김치채소","채소",15,13538,0.001107992
"A02",1107,"Local얼갈이","LOCAL김치채소","채소",153,13538,0.011301522
"A02",1108,"Local열무","LOCAL김치채소","채소",88,13538,0.006500222
"A02",879,"기능성웰빙돼지고기","차별화돼지고기","축산",3300,13538,0.24375831
"A02",880,"품종차별화돼지고기","차별화돼지고기","축산",26,13538,0.00192052
"A02",881,"온라인돼지고기","온라인돼지고기","축산",1,13538,7.39e-05
"A02",876,"NB돼지고기","브랜드돼지고기","축산",2965,13538,0.219013148
"A02",877,"PB돼지고기","브랜드돼지고기","축산",287,13538,0.021199586
"A02",878,"소포장팩","브랜드돼지고기","축산",980,13538,0.072388831
"A02",853,"호주산곡물비육","호주산소고기","축산",1481,13538,0.109395775
"A02",854,"호주산냉동소고기","호주산소고기","축산",233,13538,0.017210814
"A02",855,"호주산목초비육","호주산소고기","축산",1476,13538,0.109026444
"A02",856,"호주산와규","호주산소고기","축산",353,13538,0.026074753
"A02",857,"호주산흑소","호주산소고기","축산",597,13538,0.044098094
"A02",858,"수입냉동선물세트","수입육선물세트","축산",13,13538,0.00096026
"A02",859,"수입냉장선물세트","수입육선물세트","축산",1,13538,7.39e-05
"A02",860,"맥시코산돼지고기","수입돼지고기","축산",231,13538,0.017063082
"A02",861,"미국산돼지고기","수입돼지고기","축산",66,13538,0.004875166
"A02",862,"유럽산돼지고기","수입돼지고기","축산",175,13538,0.012926577
"A02",863,"호주산돼지고기","수입돼지고기","축산",5,13538,0.000369331
"A02",850,"미국산냉동소고기","미국산소고기","축산",364,13538,0.02688728
